# Title : in-situ platforms catalog
# Description : catalog of available MED in-situ platforms
# Project : Copernicus (generated by Hellenic Centre for Marine Research-GREECE)
# Format version : 1.0
# Date of update : 20200330051707
# platform_code,creation_date,update_date,wmo_platform_code,data_source,institution,institution_edmo_code,parameter,last_latitude_observation,last_longitude_observation,last_date_observation
13905,2019-05-10T14:53:04Z,2019-05-10T14:53:04Z,13905,GL_TS_DB_13905_YYYYMM,Unknown institution, , DEPH TEMP,39.492,1.039,2015-10-12T23:00:00Z
13907,2019-05-12T06:43:39Z,2019-05-12T06:43:39Z,13907,GL_TS_DB_13907,Atlantic Oceanographic and Meteorological Laboratory (AOML)  National Oceanic and Atmospheric Administration (NOAA),1799, DEPH TEMP ATMP ATPT ATMS,36.862,-0.132,2014-05-28T18:00:00Z
13908,2019-05-12T06:43:39Z,2019-05-12T06:43:39Z,13908,GL_TS_DB_13908,Atlantic Oceanographic and Meteorological Laboratory (AOML)  National Oceanic and Atmospheric Administration (NOAA),1799, DEPH TEMP,37.04,11.069,2014-11-10T20:00:00Z
1400558,2020-03-08T17:13:49Z,2020-03-08T17:13:49Z,1400558,MO_TS_DC_1400558,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.254177,14.123869,1995-07-24T12:00:00Z
1400907,2020-03-08T17:13:51Z,2020-03-08T17:13:51Z,1400907,MO_TS_DC_1400907,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.698845,19.650824,1995-06-11T12:00:00Z
14648,2020-03-08T17:13:52Z,2020-03-08T17:13:52Z, ,MO_TS_DC_14648,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,32.875767,35.044983,1995-08-06T06:00:00Z
14712,2020-03-08T17:13:54Z,2020-03-08T17:13:54Z, ,MO_TS_DC_14712,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,33.96851,21.432716,2011-04-02T03:00:00Z
14963,2019-05-12T07:50:07Z,2019-05-12T07:50:07Z,14963,GL_TS_DB_14963,Unknown institution, , DEPH TEMP PSAL,41.386,2.195,2013-03-02T08:25:00Z
1500614,2020-03-08T17:13:55Z,2020-03-08T17:13:55Z,1500614,MO_TS_DC_1500614,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.5706,1.6507369,2006-01-31T06:00:00Z
15966,2019-05-12T08:54:08Z,2019-05-12T08:54:08Z,15966,GL_TS_DB_15966,Unknown institution, , DEPH TEMP PSAL,25.137,-38.777,2013-04-02T14:23:00Z
1801573,2020-03-29T23:08:24Z,2020-03-29T23:08:24Z,1801573,GL_TS_SD_1801573_YYYYMMDD,Saildrone,, DEPH WSPN WSPE GSPD WSPT LGH4 RELH DRYT ATMP VTPK VAVH CHLT OSAT CNDC TEMP PSAL,39.80277,4.89316,2020-03-29T21:59:00Z
18189002,2019-09-08T04:51:59Z,2019-09-08T04:51:59Z,18189002,GL_PR_XB_18189002,Unknown institution, , DEPH PRES TEMP SVEL,44.25,-54.6333,1990-11-08T13:40:00Z
18189203,2019-08-31T12:13:16Z,2019-08-31T12:13:16Z,18189203,GL_PR_XB_18189203,Unknown institution, , DEPH PRES TEMP,40.0833,-35.8667,1992-12-11T13:40:00Z
18199001,2019-05-11T18:45:09Z,2019-05-11T18:45:09Z,18199001,GL_PR_XB_18199001,Unknown institution, , DEPH TEMP SVEL,48.3667,-125.6667,1990-12-12T01:30:00Z
18199201,2019-08-31T12:13:15Z,2019-08-31T12:13:15Z,18199201,GL_PR_XB_18199201,Unknown institution, , DEPH TEMP,48.2667,-126.5333,1992-10-02T06:00:00Z
18956,2019-05-15T12:02:25Z,2019-05-15T12:02:25Z,18956,GL_PR_GL_18956_YYYYMM,ENSTA  Ecole Nationale Superieure des Techniques Avancees,2881, PRES TEMP_DOXY PSAL CPHL CNDC TEMP TUR4,43.01694,5.75843,2018-10-26T06:19:20Z
18957,2019-12-17T12:02:49Z,2019-12-17T12:02:49Z,18957,GL_PR_GL_18957_YYYYMM,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PSAL TEMP CNDC TEMP_DOXY CPHL CDOM BBP700,42.52486,6.77618,2016-04-04T22:27:56Z
18AH0600,2019-05-11T18:51:48Z,2019-05-11T18:51:48Z,18AH0600,GL_PR_XB_18AH0600,Unknown institution, , DEPH TEMP,37.8833,-9.3833,2006-06-02T08:40:00Z
18C80100,2019-05-11T18:53:09Z,2019-05-11T18:53:09Z,18C80100,GL_PR_XB_18C80100,Unknown institution, , DEPH TEMP,41.55,-49.8667,2002-03-01T14:46:00Z
18FN0300,2019-05-11T18:53:06Z,2019-05-11T18:53:06Z,18FN0300,GL_PR_XB_18FN0300,Unknown institution, , DEPH TEMP,43.6667,-35.8833,2003-08-23T10:20:00Z
18FN9500,2019-05-11T18:54:52Z,2019-05-11T18:54:52Z,18FN9500,GL_PR_XB_18FN9500,Unknown institution, , DEPH TEMP,43.5,-63.3833,1995-10-20T05:48:00Z
18HL0100,2019-05-11T18:54:43Z,2019-05-11T18:54:43Z,18HL0100,GL_PR_XB_18HL0100,Unknown institution, , DEPH TEMP,37.9333,-27.4,2002-02-05T19:07:00Z
18HL0500,2019-05-11T18:54:45Z,2019-05-11T18:54:45Z,18HL0500,GL_PR_XB_18HL0500,Unknown institution, , DEPH TEMP,36.1333,-2.5167,2005-12-07T15:18:00Z
18IS0100,2019-05-11T18:58:05Z,2019-05-11T18:58:05Z,18IS0100,GL_PR_XB_18IS0100,Unknown institution, , DEPH TEMP,41.7667,-43.4333,2002-04-24T12:09:00Z
18IS0300,2019-05-11T18:58:06Z,2019-05-11T18:58:06Z,18IS0300,GL_PR_XB_18IS0300,Unknown institution, , DEPH TEMP SVEL,47.2667,-48.5833,2003-07-25T21:30:00Z
18IS0601,2019-05-11T18:58:12Z,2019-05-11T18:58:12Z,18IS0601,GL_PR_XB_18IS0601,Unknown institution, , DEPH TEMP,41.7667,6.6667,2006-11-18T00:53:00Z
18IS9304,2019-05-11T18:58:12Z,2019-05-11T18:58:12Z,18IS9304,GL_PR_XB_18IS9304,Unknown institution, , DEPH TEMP,41.6833,18.8167,1993-12-31T19:00:00Z
18MP0500,2019-05-11T18:59:37Z,2019-05-11T18:59:37Z,18MP0500,GL_PR_XB_18MP0500,Unknown institution, , DEPH TEMP,58.7333,4.4333,2005-06-01T05:38:00Z
18MP9500,2019-05-11T18:59:37Z,2019-05-11T18:59:37Z,18MP9500,GL_PR_XB_18MP9500,Unknown institution, , DEPH TEMP,43.6667,-62.7167,1995-11-17T01:00:00Z
18S60200,2019-05-11T19:01:24Z,2019-05-11T19:01:24Z,18S60200,GL_PR_XB_18S60200,Unknown institution, , DEPH TEMP,45.8333,-36.1667,2002-11-12T09:42:00Z
18S69800,2019-05-11T19:01:24Z,2019-05-11T19:01:24Z,18S69800,GL_PR_XB_18S69800,Unknown institution, , DEPH TEMP,36.5,-12.8167,1998-12-08T13:28:00Z
18TR0100,2019-05-11T19:01:21Z,2019-05-11T19:01:21Z,18TR0100,GL_PR_XB_18TR0100,Unknown institution, , DEPH TEMP SVEL,35.0833,31.5833,2001-12-28T12:41:00Z
18TR9400,2019-05-11T19:04:34Z,2019-05-11T19:04:34Z,18TR9400,GL_PR_XB_18TR9400,Unknown institution, , DEPH SVEL TEMP,37.8,3.8833,1995-01-14T14:01:00Z
18VQ9500,2019-05-11T19:04:37Z,2019-05-11T19:04:37Z,18VQ9500,GL_PR_XB_18VQ9500,Unknown institution, , DEPH TEMP SVEL,41.75,-25.2667,1995-12-14T04:05:00Z
1900024,2019-09-28T08:47:16Z,2019-09-28T08:47:16Z,1900024,GL_PR_XX_1900024,Naval Oceanographic Office (NAVO),3577, PRES PSAL TEMP,34.42,25.93,2002-12-02T10:10:00Z
1900025,2019-09-28T08:47:16Z,2019-09-28T08:47:16Z,1900025,GL_PR_XX_1900025,Naval Oceanographic Office (NAVO),3577, PRES TEMP PSAL HCSP HCDT,32.56,34.78,2004-07-04T06:33:00Z
1900026,2019-09-28T08:47:17Z,2019-09-28T08:47:17Z,1900026,GL_PR_XX_1900026,Naval Oceanographic Office (NAVO),3577, PRES PSAL TEMP,36.26,29.38,2005-01-25T08:45:00Z
1900027,2019-09-28T08:47:17Z,2019-09-28T08:47:17Z,1900027,GL_PR_XX_1900027,Naval Oceanographic Office (NAVO),3577, PRES TEMP PSAL,36.15,33.43,2004-07-24T08:58:00Z
1900028,2019-09-28T08:47:17Z,2019-09-28T08:47:17Z,1900028,GL_PR_XX_1900028,Naval Oceanographic Office (NAVO),3577, PRES PSAL TEMP,34.93,23.5,2003-11-26T10:09:00Z
1900029,2019-09-28T08:47:18Z,2019-09-28T08:47:18Z,1900029,GL_PR_XX_1900029,Naval Oceanographic Office (NAVO),3577, PRES PSAL TEMP,34.63,26.33,2004-01-01T11:32:00Z
1900030,2019-09-28T08:47:15Z,2019-09-28T08:47:15Z,1900030,GL_PR_XX_1900030,Naval Oceanographic Office (NAVO),3577, PRES PSAL TEMP,31.84,31.33,2004-08-25T10:10:00Z
1900031,2019-09-28T08:47:15Z,2019-09-28T08:47:15Z,1900031,GL_PR_XX_1900031,Naval Oceanographic Office (NAVO),3577, PRES PSAL TEMP,31.77,34.3,2004-10-29T12:51:00Z
1900032,2019-09-28T08:47:15Z,2019-09-28T08:47:15Z,1900032,GL_PR_XX_1900032,Naval Oceanographic Office (NAVO),3577, PRES PSAL TEMP,36.43,29.07,2004-04-07T15:03:00Z
1900589,2019-05-06T13:29:02Z,2019-05-06T13:29:02Z,1900589,GL_PR_PF_1900589,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,35.182,24.216,2007-05-30T04:49:00Z
1900590,2019-05-06T13:28:59Z,2019-05-06T13:28:59Z,1900590,GL_PR_PF_1900590,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP PSAL,31.297,27.485,2008-03-01T06:20:00Z
1900591,2019-05-06T13:29:00Z,2019-05-06T13:29:00Z,1900591,GL_PR_PF_1900591,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,31.379,27.205,2006-06-05T04:54:00Z
1900592,2019-05-06T13:28:59Z,2019-05-06T13:28:59Z,1900592,GL_PR_PF_1900592,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR TEMP PSAL,31.499,26.575,2006-06-09T05:03:00Z
1900593,2019-05-06T13:30:30Z,2019-05-06T13:30:30Z,1900593,GL_PR_PF_1900593,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR TEMP PSAL,31.182,27.675,2006-09-02T05:00:00Z
1900602,2019-05-06T13:30:32Z,2019-05-06T13:30:32Z,1900602,GL_PR_PF_1900602,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,38.174,9.336,2013-03-26T07:03:00Z
1900603,2019-05-06T13:30:32Z,2019-05-06T13:30:32Z,1900603,GL_PR_PF_1900603,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,34.434,24.113,2009-02-20T10:29:00Z
1900604,2019-05-06T13:30:31Z,2019-05-06T13:30:31Z,1900604,GL_PR_PF_1900604,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,31.813,31.506,2008-09-16T05:14:00Z
1900605,2019-09-14T12:36:54Z,2019-09-14T12:36:54Z,1900605,GL_PR_PF_1900605,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,33.573,14.955,2013-03-27T07:36:00Z
1900606,2019-05-06T13:30:32Z,2019-05-06T13:30:32Z,1900606,GL_PR_PF_1900606,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,31.451,26.824,2008-09-10T05:38:00Z
1900629,2019-05-06T13:32:06Z,2019-05-06T13:32:06Z,1900629,GL_PR_PF_1900629,IRD  Institut de recherche pour le developpement - Brest,440, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR TEMP PSAL,34.498,13.892,2008-03-05T02:34:00Z
1900630,2019-06-29T10:31:31Z,2019-06-29T10:31:31Z,1900630,GL_PR_PF_1900630,IRD  Institut de recherche pour le developpement - Brest,440, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR TEMP PSAL,31.892,32.364,2009-01-04T20:21:24Z
1900832,2019-05-11T19:45:08Z,2019-05-11T19:45:08Z,1900832,GL_PR_PF_1900832_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,32.429,26.505,2016-02-29T01:09:12Z
1900848,2019-06-19T12:04:02Z,2019-06-19T12:04:02Z,1900848,GL_PR_PF_1900848_YYYYMM,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES TEMP PSAL,42.98376,15.55162,2015-03-20T07:18:00Z
1900849,2019-05-06T13:33:43Z,2019-05-06T13:33:43Z,1900849,GL_PR_PF_1900849,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES TEMP PSAL TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PRES_ADJUSTED PRES_ADJUSTED_ERROR,35.801,35.79,2010-09-11T03:16:00Z
1900945,2020-02-23T14:16:07Z,2020-02-23T14:16:07Z,1900945,GL_PR_PF_1900945,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,31.729,32.029,2014-07-09T14:04:27Z
1900946,2019-05-11T19:54:22Z,2019-05-11T19:54:22Z,1900946,GL_PR_PF_1900946_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,34.587,16.781,2015-09-08T21:06:45Z
1900947,2019-05-11T19:55:20Z,2019-05-11T19:55:20Z,1900947,GL_PR_PF_1900947_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,35.655,17.372,2015-09-13T11:43:32Z
1900948,2019-05-11T19:57:13Z,2019-05-11T19:57:13Z,1900948,GL_PR_PF_1900948_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,32.909,14.986,2016-02-28T13:53:14Z
1900949,2019-05-10T15:56:18Z,2019-05-10T15:56:18Z,1900949,GL_PR_PF_1900949,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,31.421,33.399,2013-10-23T06:05:24Z
1900951,2019-05-11T19:59:28Z,2019-05-11T19:59:28Z,1900951,GL_PR_PF_1900951_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,31.672,29.955,2016-07-23T21:52:06Z
1900952,2019-05-10T15:56:29Z,2019-05-10T15:56:29Z,1900952,GL_PR_PF_1900952,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,32.462,27.301,2014-12-02T01:23:31Z
1900953,2019-05-11T20:01:14Z,2019-05-11T20:01:14Z,1900953,GL_PR_PF_1900953_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,31.696,31.901,2016-07-24T06:57:01Z
1900954,2019-05-11T20:04:49Z,2019-05-11T20:04:49Z,1900954,GL_PR_PF_1900954_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,37.033,13.2,2018-05-11T16:51:50Z
1900955,2019-05-11T20:05:39Z,2019-05-11T20:05:39Z,1900955,GL_PR_PF_1900955_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,34.727,32.395,2016-05-14T00:53:35Z
1900956,2019-05-11T20:07:21Z,2019-05-11T20:07:21Z,1900956,GL_PR_PF_1900956_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,31.11,28.104,2015-06-09T08:48:59Z
1900957,2019-11-15T12:04:18Z,2019-11-15T12:04:18Z,1900957,GL_PR_PF_1900957_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,36.52,32.061,2017-08-22T01:40:00Z
1900961,2019-05-11T20:17:48Z,2019-05-11T20:17:48Z,1900961,GL_PR_PF_1900961_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PSAL_ADJUSTED PSAL TEMP PRES_ADJUSTED TEMP_ADJUSTED,32.84,31.969,2016-05-13T14:35:41Z
1901203,2019-05-06T13:57:40Z,2019-05-06T13:57:40Z,1901203,GL_PR_PF_1901203,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,43.11252,10.09646,2010-10-22T06:03:00Z
1901518,2019-05-12T08:55:17Z,2019-05-12T08:55:17Z,1901518,GL_PR_PF_1901518_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,34.364,21.523,2016-05-11T23:25:41Z
1901519,2019-05-12T08:56:36Z,2019-05-12T08:56:36Z,1901519,GL_PR_PF_1901519_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,38.24,10.474,2017-02-11T13:33:35Z
2100528,2020-03-08T17:13:56Z,2020-03-08T17:13:56Z,2100528,MO_TS_DC_2100528,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.77652,17.678375,1998-02-09T12:00:00Z
2100530,2020-03-08T17:13:57Z,2020-03-08T17:13:57Z,2100530,MO_TS_DC_2100530,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.437082,34.05419,1997-12-25T06:00:00Z
2100628,2019-05-11T08:54:46Z,2019-05-11T08:54:46Z,2100628,GL_TS_DB_2100628_YYYYMM,Unknown institution, , DEPH TEMP,33.94854,18.93654,2016-06-30T18:00:00Z
21890,2019-05-11T13:50:34Z,2019-05-11T13:50:34Z,21890,GL_TS_DB_21890_YYYYMM,Unknown institution, , DEPH TEMP,34.877,0.0,2015-03-31T23:00:00Z
22953,2020-03-08T17:13:58Z,2020-03-08T17:13:58Z, ,MO_TS_DC_22953,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.42117,12.710933,2002-12-03T09:00:00Z
22954,2020-03-08T17:13:59Z,2020-03-08T17:13:59Z, ,MO_TS_DC_22954,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.542233,12.374126,2003-09-03T06:00:00Z
2300974,2020-03-08T17:14:00Z,2020-03-08T17:14:00Z,2300974,MO_TS_DC_2300974,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.763077,26.16013,2007-09-25T18:00:00Z
2300975,2020-03-08T17:14:01Z,2020-03-08T17:14:01Z,2300975,MO_TS_DC_2300975,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.04333,28.659863,2007-06-03T00:00:00Z
2300976,2020-03-08T17:14:02Z,2020-03-08T17:14:02Z,2300976,MO_TS_DC_2300976,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.108042,28.177906,2007-06-05T06:00:00Z
28861,2020-03-08T17:14:03Z,2020-03-08T17:14:03Z, ,MO_TS_DC_28861,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.198326,21.724897,2003-06-02T21:00:00Z
28862,2020-03-08T17:14:05Z,2020-03-08T17:14:05Z, ,MO_TS_DC_28862,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,33.63599,27.666576,2003-06-18T09:00:00Z
28863,2020-03-08T17:14:06Z,2020-03-08T17:14:06Z, ,MO_TS_DC_28863,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.505814,34.239136,2003-10-07T03:00:00Z
28875,2020-03-08T17:14:07Z,2020-03-08T17:14:07Z, ,MO_TS_DC_28875,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.526974,35.74683,2002-05-23T03:00:00Z
2902636,2020-02-23T14:47:35Z,2020-02-23T14:47:35Z,2902636,GL_PR_PF_2902636,First Institute of Oceanography (Qingdao  China),4640, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,37.415,6.664,2014-08-06T13:12:05Z
29360,2020-03-08T17:14:09Z,2020-03-08T17:14:09Z, ,MO_TS_DC_29360,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.17769,13.217382,2003-02-15T06:00:00Z
29361,2020-03-08T17:14:10Z,2020-03-08T17:14:10Z, ,MO_TS_DC_29361,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.43743,14.259247,2003-04-28T15:00:00Z
2ARK9,2019-05-11T08:30:59Z,2019-05-11T08:30:59Z,2ARK9,GL_PR_BA_2ARK9_YYYYMM,Unknown institution, , DEPH TEMP,35.96,-5.444,2017-02-24T16:01:00Z
2ARK9,2019-09-26T12:43:43Z,2019-09-26T12:43:43Z,2ARK9,GL_PR_XX_2ARK9_YYYYMM,Unknown institution, , DEPH TEMP,35.96,-5.444,2017-02-24T16:01:00Z
300034012480560,2020-03-08T17:14:11Z,2020-03-08T17:14:11Z, ,MO_TS_DC_300034012480560,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.619164,13.383709,2012-10-24T09:00:00Z
300034012489470,2020-03-08T17:14:12Z,2020-03-08T17:14:12Z, ,MO_TS_DC_300034012489470,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.57449,13.542066,2012-10-24T06:00:00Z
300034012578040,2020-03-08T17:14:13Z,2020-03-08T17:14:13Z, ,MO_TS_DC_300034012578040,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.580303,13.519947,2012-10-24T06:00:00Z
300034012659810,2020-03-08T17:14:14Z,2020-03-08T17:14:14Z, ,MO_TS_DC_300034012659810,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.146942,9.942467,2014-05-18T09:00:00Z
300034013313360,2020-03-08T17:14:15Z,2020-03-08T17:14:15Z, ,MO_TS_DC_300034013313360,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.72379,14.282409,2012-11-22T12:00:00Z
300034013319260,2020-03-08T17:14:16Z,2020-03-08T17:14:16Z, ,MO_TS_DC_300034013319260,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.88242,13.82181,2010-11-07T09:00:00Z
300234010168380,2020-03-08T17:14:17Z,2020-03-08T17:14:17Z, ,MO_TS_DC_300234010168380,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.727634,10.955542,2012-04-25T18:00:00Z
